timestamp,order_id,instrument,side,type,quantity,price,action
1749282470095871199,3700,INST150,BUY,MARKET,445,0,NEW
1749282470095874820,768,INST078,SELL,LIMIT,900,0,CANCEL
1749282470095878817,3701,INST043,BUY,MARKET,690,0,NEW
1749282470095886748,2836,INST132,SELL,LIMIT,30,463.10,MODIFY
1749282470095889777,3073,INST112,BUY,LIMIT,465,146.88,MODIFY
1749282470095899715,3702,INST186,BUY,MARKET,960,0,NEW
1749282470095904557,3703,INST094,BUY,MARKET,310,0,NEW
1749282470095912678,3704,INST116,BUY,MARKET,45,0,NEW
1749282470095917296,3705,INST099,SELL,MARKET,940,0,NEW
1749282470095927268,820,INST103,SELL,MARKET,295,0,CANCEL
1749282470095934061,3706,INST023,BUY,MARKET,705,0,NEW
1749282470095941701,3707,INST120,BUY,LIMIT,940,499.31,NEW
1749282470095943622,3233,INST025,BUY,LIMIT,225,188.25,MODIFY
1749282470095949124,3708,INST023,SELL,MARKET,850,0,NEW
1749282470095958483,2343,INST111,SELL,LIMIT,625,435.12,MODIFY
1749282470095961324,3709,INST088,SELL,MARKET,640,0,NEW
1749282470095967501,200,INST023,BUY,LIMIT,740,193.53,MODIFY
1749282470095967615,3710,INST074,BUY,MARKET,705,0,NEW
1749282470095970218,3711,INST079,SELL,LIMIT,835,443.32,NEW
1749282470095970955,3712,INST168,SELL,MARKET,745,0,NEW
1749282470095972243,3713,INST049,BUY,MARKET,720,0,NEW
1749282470095974033,3714,INST121,BUY,MARKET,50,0,NEW
1749282470095976871,2293,INST124,SELL,LIMIT,540,398.12,MODIFY
1749282470095978506,3715,INST186,SELL,MARKET,395,0,NEW
1749282470095979482,3716,INST098,BUY,LIMIT,415,498.91,NEW
1749282470095983259,3717,INST129,BUY,MARKET,15,0,NEW
1749282470095983887,3718,INST132,SELL,MARKET,760,0,NEW
1749282470095989609,3719,INST028,BUY,LIMIT,390,432.66,NEW
1749282470095992275,3720,INST070,SELL,LIMIT,105,475.77,NEW
1749282470095998861,3721,INST004,SELL,LIMIT,990,147.59,NEW
1749282470096005632,2975,INST021,SELL,LIMIT,605,51.47,MODIFY
1749282470096007539,209,INST089,BUY,MARKET,295,0,CANCEL
1749282470096009660,3722,INST161,BUY,LIMIT,715,283.75,NEW
1749282470096018573,3723,INST133,BUY,MARKET,525,0,NEW
1749282470096028422,3724,INST094,SELL,MARKET,195,0,NEW
1749282470096032855,3725,INST091,BUY,MARKET,950,0,NEW
1749282470096037326,3726,INST001,SELL,MARKET,275,0,NEW
1749282470096047128,3727,INST075,SELL,LIMIT,380,368.00,NEW
1749282470096048866,3728,INST185,BUY,LIMIT,845,243.32,NEW
1749282470096052439,3729,INST188,BUY,MARKET,745,0,NEW
1749282470096061903,3730,INST196,BUY,LIMIT,565,395.32,NEW
1749282470096063629,3731,INST129,SELL,MARKET,870,0,NEW
1749282470096064750,3732,INST192,BUY,LIMIT,335,107.31,NEW
1749282470096066201,3733,INST196,SELL,LIMIT,175,354.60,NEW
1749282470096069313,2661,INST171,BUY,MARKET,735,0,CANCEL
1749282470096078552,3734,INST154,SELL,MARKET,375,0,NEW
1749282470096086818,3735,INST180,BUY,LIMIT,945,127.93,NEW
1749282470096087049,3736,INST037,SELL,LIMIT,555,386.56,NEW
1749282470096093638,3737,INST148,BUY,LIMIT,25,456.87,NEW
1749282470096095506,3641,INST070,BUY,LIMIT,440,274.13,MODIFY
1749282470096102804,3738,INST189,SELL,MARKET,485,0,NEW
1749282470096106684,3739,INST080,BUY,LIMIT,455,362.91,NEW
1749282470096114724,1037,INST004,SELL,MARKET,680,0,CANCEL
1749282470096121991,3740,INST181,SELL,LIMIT,490,331.48,NEW
1749282470096129719,1620,INST095,SELL,LIMIT,410,0,CANCEL
1749282470096133982,1025,INST141,SELL,LIMIT,135,466.46,MODIFY
1749282470096142121,954,INST015,SELL,LIMIT,765,101.22,MODIFY
1749282470096148070,1288,INST134,BUY,LIMIT,835,199.02,MODIFY
1749282470096155135,3741,INST118,BUY,MARKET,375,0,NEW
1749282470096157606,3742,INST073,BUY,LIMIT,705,262.48,NEW
1749282470096164400,198,INST134,SELL,MARKET,135,0,CANCEL
1749282470096168468,3743,INST093,SELL,MARKET,895,0,NEW
1749282470096177574,1867,INST056,BUY,MARKET,920,0,CANCEL
1749282470096185523,3744,INST116,SELL,MARKET,295,0,NEW
1749282470096190288,1363,INST063,BUY,LIMIT,770,0,CANCEL
1749282470096199854,3745,INST177,SELL,LIMIT,570,112.36,NEW
1749282470096204601,3746,INST065,SELL,MARKET,940,0,NEW
1749282470096213745,3747,INST074,BUY,MARKET,780,0,NEW
1749282470096218249,444,INST179,BUY,LIMIT,680,142.55,MODIFY
1749282470096224367,3748,INST171,BUY,MARKET,210,0,NEW
1749282470096232017,3749,INST059,BUY,MARKET,385,0,NEW
1749282470096241839,2722,INST167,SELL,MARKET,240,0,CANCEL
1749282470096246878,3344,INST149,SELL,MARKET,200,0,CANCEL
1749282470096253788,3440,INST162,SELL,MARKET,660,0,CANCEL
1749282470096263517,1221,INST101,SELL,LIMIT,520,0,CANCEL
1749282470096272356,3750,INST133,BUY,LIMIT,675,455.95,NEW
1749282470096274718,2896,INST179,SELL,LIMIT,200,440.69,MODIFY
1749282470096282956,3751,INST189,SELL,LIMIT,795,95.83,NEW
1749282470096288718,3752,INST130,BUY,LIMIT,730,205.55,NEW
1749282470096296719,3753,INST119,SELL,LIMIT,750,478.76,NEW
1749282470096299420,294,INST115,SELL,LIMIT,635,0,CANCEL
1749282470096300501,3754,INST066,SELL,MARKET,315,0,NEW
1749282470096305167,3755,INST081,BUY,MARKET,15,0,NEW
1749282470096313760,3756,INST120,SELL,LIMIT,805,309.46,NEW
1749282470096314438,1135,INST170,SELL,LIMIT,215,511.80,MODIFY
1749282470096323118,1198,INST003,SELL,LIMIT,765,0,CANCEL
1749282470096326920,1884,INST031,BUY,MARKET,90,0,CANCEL
1749282470096333810,3757,INST008,BUY,LIMIT,465,248.91,NEW
1749282470096339465,2693,INST124,BUY,LIMIT,720,208.84,MODIFY
1749282470096345056,3758,INST199,BUY,LIMIT,780,438.49,NEW
1749282470096354968,3759,INST033,BUY,MARKET,300,0,NEW
1749282470096355475,2998,INST086,SELL,MARKET,520,0,CANCEL
1749282470096365318,3760,INST017,SELL,LIMIT,750,87.94,NEW
1749282470096370183,3761,INST058,SELL,MARKET,125,0,NEW
1749282470096375970,3762,INST001,SELL,LIMIT,405,58.22,NEW
1749282470096383512,3763,INST139,SELL,MARKET,355,0,NEW
1749282470096384242,1414,INST155,SELL,MARKET,325,0,CANCEL
1749282470096388378,94,INST163,SELL,LIMIT,330,0,CANCEL
1749282470096390981,3764,INST091,BUY,LIMIT,845,82.61,NEW
1749282470096393280,3765,INST018,SELL,LIMIT,700,137.06,NEW
1749282470096396636,3766,INST179,SELL,LIMIT,70,189.88,NEW
1749282470096403117,3767,INST069,SELL,MARKET,105,0,NEW
1749282470096409139,3768,INST199,SELL,LIMIT,730,370.10,NEW
1749282470096410317,3161,INST135,BUY,LIMIT,965,502.47,MODIFY
1749282470096418268,3769,INST014,BUY,LIMIT,30,257.81,NEW
1749282470096418841,3770,INST044,BUY,LIMIT,765,365.01,NEW
1749282470096421308,3771,INST093,SELL,MARKET,580,0,NEW
1749282470096426273,3772,INST079,SELL,LIMIT,580,294.86,NEW
1749282470096428413,3773,INST056,SELL,MARKET,770,0,NEW
1749282470096436586,3774,INST016,BUY,LIMIT,945,53.78,NEW
1749282470096446394,3775,INST167,BUY,LIMIT,385,133.93,NEW
1749282470096453242,2724,INST137,BUY,MARKET,55,0,CANCEL
1749282470096459390,3776,INST180,BUY,MARKET,620,0,NEW
1749282470096461274,3777,INST162,BUY,MARKET,100,0,NEW
1749282470096464714,3778,INST161,BUY,MARKET,850,0,NEW
1749282470096469562,3779,INST184,SELL,MARKET,455,0,NEW
1749282470096470437,3780,INST099,SELL,LIMIT,360,95.74,NEW
1749282470096475564,3781,INST058,SELL,MARKET,725,0,NEW
1749282470096485165,3782,INST175,BUY,LIMIT,555,209.99,NEW
1749282470096489419,3783,INST062,SELL,MARKET,890,0,NEW
1749282470096498416,1611,INST072,SELL,LIMIT,85,0,CANCEL
1749282470096502347,3548,INST148,SELL,LIMIT,770,469.09,MODIFY
1749282470096510522,3784,INST062,BUY,MARKET,485,0,NEW
1749282470096517192,3785,INST105,SELL,MARKET,550,0,NEW
1749282470096523564,3786,INST121,SELL,LIMIT,50,248.27,NEW
1749282470096532208,3787,INST013,BUY,MARKET,620,0,NEW
1749282470096541345,3088,INST014,SELL,LIMIT,430,459.76,MODIFY
1749282470096546268,1263,INST165,SELL,LIMIT,455,470.67,MODIFY
1749282470096551989,3788,INST088,BUY,LIMIT,295,304.65,NEW
1749282470096552721,3789,INST194,SELL,MARKET,955,0,NEW
1749282470096562072,3790,INST108,BUY,LIMIT,20,296.42,NEW
1749282470096563832,1372,INST176,SELL,LIMIT,575,229.49,MODIFY
1749282470096573710,3791,INST038,BUY,LIMIT,460,218.41,NEW
1749282470096573888,3792,INST189,BUY,LIMIT,165,305.60,NEW
1749282470096574316,3793,INST040,SELL,MARKET,600,0,NEW
1749282470096583363,3794,INST065,SELL,MARKET,275,0,NEW
1749282470096587058,3795,INST162,BUY,LIMIT,140,121.68,NEW
1749282470096590782,3796,INST039,SELL,LIMIT,815,226.69,NEW
1749282470096600571,1920,INST185,SELL,LIMIT,655,148.98,MODIFY
1749282470096602252,3797,INST015,BUY,LIMIT,75,138.06,NEW
1749282470096604012,3798,INST179,BUY,MARKET,365,0,NEW
1749282470096612895,3343,INST054,SELL,LIMIT,795,0,CANCEL
1749282470096622193,3799,INST129,SELL,LIMIT,120,355.57,NEW
1749282470096625373,3094,INST018,SELL,MARKET,680,0,CANCEL
1749282470096630184,3800,INST092,SELL,LIMIT,385,473.30,NEW
1749282470096631083,630,INST083,BUY,LIMIT,465,433.37,MODIFY
1749282470096636234,2418,INST006,BUY,LIMIT,190,0,CANCEL
1749282470096639671,3801,INST111,BUY,MARKET,925,0,NEW
1749282470096645167,3802,INST181,SELL,LIMIT,785,342.56,NEW
1749282470096648043,3803,INST006,SELL,MARKET,345,0,NEW
1749282470096655798,3804,INST116,BUY,MARKET,445,0,NEW
1749282470096663149,3805,INST121,BUY,LIMIT,995,168.40,NEW
1749282470096667120,3806,INST041,SELL,LIMIT,915,180.87,NEW
1749282470096670811,3807,INST190,SELL,LIMIT,500,208.77,NEW
1749282470096673259,3808,INST094,SELL,LIMIT,945,363.80,NEW
1749282470096680860,3809,INST038,SELL,MARKET,540,0,NEW
1749282470096688320,3140,INST068,BUY,LIMIT,210,0,CANCEL
1749282470096696092,3385,INST084,BUY,MARKET,580,0,CANCEL
1749282470096698709,3193,INST147,BUY,MARKET,640,0,CANCEL
1749282470096703417,3810,INST073,BUY,LIMIT,80,75.57,NEW
1749282470096708855,3811,INST172,SELL,LIMIT,430,226.22,NEW
1749282470096715206,2964,INST167,SELL,LIMIT,80,109.95,MODIFY
1749282470096717645,3812,INST104,SELL,MARKET,620,0,NEW
1749282470096727090,3813,INST101,SELL,MARKET,830,0,NEW
1749282470096733743,3814,INST041,SELL,MARKET,830,0,NEW
1749282470096742919,3815,INST098,SELL,LIMIT,870,459.78,NEW
1749282470096743088,3816,INST134,BUY,MARKET,235,0,NEW
1749282470096746838,3546,INST140,SELL,LIMIT,525,82.67,MODIFY
1749282470096749768,3817,INST006,BUY,MARKET,920,0,NEW
1749282470096753354,3818,INST197,BUY,MARKET,805,0,NEW
1749282470096754422,906,INST035,BUY,MARKET,545,0,CANCEL
1749282470096763312,3819,INST121,SELL,LIMIT,445,242.19,NEW
1749282470096769965,2425,INST075,SELL,LIMIT,825,160.34,MODIFY
1749282470096779086,3820,INST076,SELL,MARKET,655,0,NEW
1749282470096781123,3821,INST046,BUY,LIMIT,285,309.09,NEW
1749282470096790897,3822,INST064,SELL,LIMIT,450,432.33,NEW
1749282470096799707,3823,INST115,BUY,MARKET,910,0,NEW
1749282470096803853,3824,INST084,SELL,LIMIT,130,440.11,NEW
1749282470096805132,2425,INST075,SELL,LIMIT,740,258.00,MODIFY
1749282470096807782,3825,INST063,BUY,LIMIT,535,191.21,NEW
1749282470096816983,3826,INST182,BUY,MARKET,105,0,NEW
1749282470096826649,3335,INST056,BUY,LIMIT,350,0,CANCEL
1749282470096830964,3827,INST037,BUY,LIMIT,90,464.91,NEW
1749282470096831526,3828,INST134,SELL,LIMIT,25,255.59,NEW
1749282470096836626,2949,INST120,BUY,MARKET,775,0,CANCEL
1749282470096840463,3588,INST019,SELL,LIMIT,30,87.18,MODIFY
1749282470096840671,3829,INST082,SELL,LIMIT,595,81.38,NEW
1749282470096843129,779,INST046,SELL,LIMIT,630,305.56,MODIFY
1749282470096851574,1207,INST050,SELL,LIMIT,840,125.45,MODIFY
1749282470096859353,3830,INST021,BUY,LIMIT,615,305.69,NEW
1749282470096863580,3831,INST100,BUY,LIMIT,845,394.30,NEW
1749282470096867480,3465,INST033,SELL,LIMIT,395,119.90,MODIFY
1749282470096870515,3832,INST058,BUY,LIMIT,660,193.64,NEW
1749282470096875990,3833,INST189,BUY,MARKET,710,0,NEW
1749282470096877322,3834,INST021,BUY,LIMIT,595,191.14,NEW
1749282470096880676,3835,INST096,BUY,LIMIT,235,251.53,NEW
1749282470096889332,3836,INST093,SELL,LIMIT,95,192.24,NEW
1749282470096891525,2550,INST128,BUY,LIMIT,780,240.52,MODIFY
1749282470096897921,1195,INST063,BUY,LIMIT,750,338.54,MODIFY
1749282470096903071,3837,INST068,BUY,MARKET,710,0,NEW
1749282470096908299,3838,INST026,BUY,LIMIT,855,352.19,NEW
1749282470096913071,3839,INST121,BUY,LIMIT,530,172.45,NEW
1749282470096917848,3314,INST004,BUY,MARKET,310,0,CANCEL
1749282470096923070,3840,INST013,BUY,LIMIT,95,483.58,NEW
1749282470096931711,3841,INST093,BUY,LIMIT,205,250.63,NEW
1749282470096940970,3842,INST110,BUY,LIMIT,140,240.54,NEW
1749282470096948846,3843,INST062,SELL,MARKET,355,0,NEW
1749282470096949146,3844,INST052,SELL,LIMIT,285,97.90,NEW
1749282470096954398,3845,INST079,BUY,LIMIT,350,104.70,NEW
1749282470096954535,3846,INST199,SELL,MARKET,500,0,NEW
1749282470096957264,3057,INST116,SELL,LIMIT,5,292.52,MODIFY
1749282470096967226,3847,INST132,BUY,MARKET,75,0,NEW
1749282470096972054,3848,INST077,SELL,MARKET,660,0,NEW
1749282470096979831,3849,INST123,BUY,MARKET,210,0,NEW
1749282470096983331,3850,INST051,BUY,MARKET,495,0,NEW
1749282470096984691,3851,INST063,BUY,MARKET,455,0,NEW
1749282470096984808,3852,INST058,SELL,MARKET,750,0,NEW
1749282470096988266,3853,INST113,BUY,LIMIT,770,471.34,NEW
1749282470096996836,3854,INST050,BUY,MARKET,20,0,NEW
1749282470097005802,3855,INST024,BUY,LIMIT,365,229.68,NEW
1749282470097011725,1460,INST086,SELL,MARKET,430,0,CANCEL
1749282470097019642,1882,INST182,BUY,MARKET,125,0,CANCEL
1749282470097020263,2197,INST118,SELL,LIMIT,245,499.49,MODIFY
1749282470097030197,3856,INST124,SELL,LIMIT,5,217.57,NEW
1749282470097038148,1135,INST170,SELL,LIMIT,895,511.98,MODIFY
1749282470097044165,3857,INST180,BUY,LIMIT,615,50.53,NEW
1749282470097046252,3858,INST115,BUY,MARKET,450,0,NEW
1749282470097050744,3859,INST024,SELL,MARKET,835,0,NEW
1749282470097052044,3860,INST099,BUY,LIMIT,705,369.36,NEW
1749282470097052398,3861,INST044,BUY,MARKET,840,0,NEW
1749282470097059403,3862,INST111,BUY,LIMIT,205,86.59,NEW
1749282470097067626,3863,INST164,BUY,LIMIT,340,259.66,NEW
1749282470097071802,530,INST011,BUY,MARKET,330,0,CANCEL
1749282470097075937,1189,INST144,SELL,LIMIT,225,245.07,MODIFY
1749282470097081909,2911,INST088,SELL,LIMIT,455,0,CANCEL
1749282470097086145,1165,INST189,BUY,LIMIT,940,312.36,MODIFY
1749282470097094122,3864,INST165,BUY,LIMIT,405,299.52,NEW
1749282470097098835,1239,INST085,BUY,LIMIT,360,365.14,MODIFY
1749282470097103599,2403,INST137,SELL,LIMIT,695,0,CANCEL
1749282470097108201,3865,INST175,SELL,MARKET,280,0,NEW
1749282470097116273,3866,INST123,BUY,MARKET,975,0,NEW
1749282470097116677,3867,INST164,BUY,LIMIT,800,203.50,NEW
1749282470097122723,3868,INST060,SELL,LIMIT,750,162.04,NEW
1749282470097128810,3869,INST139,SELL,LIMIT,625,94.31,NEW
1749282470097132006,1574,INST050,SELL,MARKET,715,0,CANCEL
1749282470097139023,3870,INST143,SELL,MARKET,920,0,NEW
1749282470097139706,3871,INST119,SELL,MARKET,560,0,NEW
1749282470097147598,3872,INST109,SELL,MARKET,900,0,NEW
1749282470097149413,1292,INST131,BUY,LIMIT,600,213.18,MODIFY
1749282470097155773,3873,INST076,SELL,LIMIT,885,71.80,NEW
1749282470097158859,3874,INST036,SELL,LIMIT,130,498.89,NEW
1749282470097159594,2842,INST007,SELL,MARKET,300,0,CANCEL
1749282470097165832,3875,INST137,BUY,MARKET,550,0,NEW
1749282470097171027,1081,INST037,BUY,LIMIT,125,294.65,MODIFY
1749282470097172415,749,INST078,BUY,LIMIT,310,427.16,MODIFY
1749282470097175540,3876,INST062,SELL,LIMIT,85,351.92,NEW
1749282470097181695,3877,INST148,SELL,MARKET,80,0,NEW
1749282470097191452,3878,INST107,SELL,LIMIT,825,334.43,NEW
1749282470097195422,3879,INST082,SELL,MARKET,305,0,NEW
1749282470097198104,2252,INST072,SELL,MARKET,435,0,CANCEL
1749282470097204750,3880,INST079,SELL,MARKET,875,0,NEW
1749282470097214430,3881,INST124,SELL,MARKET,860,0,NEW
1749282470097220524,3882,INST014,BUY,MARKET,190,0,NEW
1749282470097223967,3883,INST164,SELL,MARKET,240,0,NEW
1749282470097226414,1162,INST070,BUY,LIMIT,780,100.41,MODIFY
1749282470097233360,3884,INST161,SELL,LIMIT,585,301.89,NEW
1749282470097235871,3885,INST180,SELL,MARKET,420,0,NEW
1749282470097239889,3886,INST022,SELL,MARKET,575,0,NEW
1749282470097246201,3887,INST181,SELL,LIMIT,585,271.20,NEW
1749282470097250678,3888,INST081,SELL,MARKET,675,0,NEW
1749282470097254923,3889,INST093,SELL,MARKET,535,0,NEW
1749282470097264257,3890,INST106,SELL,MARKET,990,0,NEW
1749282470097273040,3891,INST026,SELL,LIMIT,215,63.94,NEW
1749282470097278873,3892,INST038,BUY,LIMIT,285,240.65,NEW
1749282470097282319,3893,INST138,SELL,MARKET,690,0,NEW
1749282470097283999,3894,INST038,SELL,LIMIT,565,412.69,NEW
1749282470097287477,3895,INST021,SELL,MARKET,120,0,NEW
1749282470097297255,3896,INST047,SELL,LIMIT,1000,116.99,NEW
1749282470097303346,3897,INST010,BUY,MARKET,740,0,NEW
1749282470097305013,2773,INST037,BUY,LIMIT,960,335.98,MODIFY
1749282470097306703,3898,INST153,BUY,LIMIT,280,277.32,NEW
1749282470097314861,3899,INST108,SELL,MARKET,560,0,NEW
1749282470097318570,3900,INST175,SELL,MARKET,700,0,NEW
1749282470097325594,3901,INST065,SELL,LIMIT,45,165.56,NEW
1749282470097332925,3662,INST055,BUY,LIMIT,310,0,CANCEL
1749282470097337593,3902,INST017,BUY,LIMIT,900,458.77,NEW
1749282470097340720,3903,INST157,SELL,MARKET,345,0,NEW
1749282470097345421,3904,INST053,SELL,MARKET,210,0,NEW
1749282470097351833,3905,INST150,BUY,MARKET,1000,0,NEW
1749282470097359448,2368,INST074,BUY,MARKET,385,0,CANCEL
1749282470097364323,3906,INST111,SELL,MARKET,40,0,NEW
1749282470097371779,3553,INST196,BUY,LIMIT,625,0,CANCEL
1749282470097378277,2542,INST190,BUY,MARKET,330,0,CANCEL
1749282470097380025,2405,INST043,SELL,LIMIT,830,341.08,MODIFY
1749282470097383559,8,INST053,BUY,MARKET,50,0,CANCEL
1749282470097388257,3907,INST116,BUY,MARKET,280,0,NEW
1749282470097392010,3908,INST047,BUY,MARKET,930,0,NEW
1749282470097395707,3909,INST089,BUY,LIMIT,175,194.50,NEW
1749282470097396077,1695,INST019,BUY,LIMIT,470,0,CANCEL
1749282470097405415,3910,INST154,SELL,LIMIT,110,114.17,NEW
1749282470097412388,2779,INST067,BUY,MARKET,130,0,CANCEL
1749282470097421598,3911,INST087,SELL,MARKET,585,0,NEW
1749282470097422786,3912,INST056,SELL,LIMIT,430,135.21,NEW
1749282470097429487,3913,INST066,BUY,MARKET,360,0,NEW
1749282470097432903,3914,INST054,SELL,MARKET,880,0,NEW
1749282470097436636,3915,INST009,BUY,MARKET,800,0,NEW
1749282470097443315,3916,INST034,SELL,MARKET,95,0,NEW
1749282470097451267,3917,INST045,SELL,LIMIT,400,135.98,NEW
1749282470097456979,2379,INST120,BUY,LIMIT,135,0,CANCEL
1749282470097461054,3918,INST172,SELL,LIMIT,305,114.18,NEW
1749282470097470033,2203,INST096,BUY,MARKET,300,0,CANCEL
1749282470097473199,3919,INST093,SELL,LIMIT,725,309.95,NEW
1749282470097474872,3920,INST110,SELL,MARKET,815,0,NEW
1749282470097477902,3921,INST171,BUY,LIMIT,265,296.32,NEW
1749282470097485420,1919,INST113,BUY,LIMIT,400,171.51,MODIFY
1749282470097487318,3922,INST094,SELL,MARKET,655,0,NEW
1749282470097490535,3923,INST054,BUY,MARKET,255,0,NEW
1749282470097497156,3924,INST160,SELL,LIMIT,570,308.93,NEW
1749282470097501120,3925,INST035,BUY,MARKET,130,0,NEW
1749282470097506343,3926,INST042,SELL,MARKET,375,0,NEW
1749282470097511126,2663,INST019,SELL,MARKET,165,0,CANCEL
1749282470097513896,3927,INST128,BUY,LIMIT,150,71.64,NEW
1749282470097517661,3928,INST064,SELL,MARKET,705,0,NEW
1749282470097519614,3929,INST156,SELL,LIMIT,220,171.80,NEW
1749282470097529059,623,INST193,SELL,LIMIT,165,0,CANCEL
1749282470097534515,3930,INST111,SELL,MARKET,455,0,NEW
1749282470097538372,3931,INST015,SELL,MARKET,1000,0,NEW
1749282470097539949,3932,INST168,SELL,LIMIT,690,307.44,NEW
1749282470097548960,3933,INST135,SELL,MARKET,600,0,NEW
1749282470097553339,3934,INST139,BUY,MARKET,65,0,NEW
1749282470097559376,3935,INST011,BUY,LIMIT,185,495.24,NEW
1749282470097562775,3936,INST168,SELL,MARKET,845,0,NEW
1749282470097568134,3937,INST123,SELL,LIMIT,540,92.07,NEW
1749282470097577915,675,INST101,SELL,LIMIT,820,0,CANCEL
1749282470097586690,533,INST019,BUY,LIMIT,80,112.27,MODIFY
1749282470097594385,3938,INST063,SELL,LIMIT,905,84.39,NEW
1749282470097596798,2764,INST040,SELL,LIMIT,50,274.57,MODIFY
1749282470097604104,3939,INST190,SELL,MARKET,720,0,NEW
1749282470097605542,3496,INST103,SELL,LIMIT,5,242.38,MODIFY
1749282470097613605,3940,INST056,BUY,LIMIT,275,233.67,NEW
1749282470097613778,3941,INST039,SELL,MARKET,690,0,NEW
1749282470097620805,3942,INST009,SELL,LIMIT,50,401.45,NEW
1749282470097630402,3943,INST112,BUY,MARKET,960,0,NEW
1749282470097631392,3361,INST067,BUY,LIMIT,340,0,CANCEL
1749282470097637326,3944,INST012,SELL,LIMIT,110,209.36,NEW
1749282470097646227,2713,INST066,BUY,MARKET,145,0,CANCEL
1749282470097652153,3945,INST030,SELL,LIMIT,965,438.73,NEW
1749282470097660219,1445,INST186,BUY,LIMIT,180,473.13,MODIFY
1749282470097661587,3946,INST197,BUY,LIMIT,720,490.37,NEW
1749282470097666988,3947,INST012,BUY,LIMIT,835,172.25,NEW
1749282470097672785,3948,INST026,BUY,MARKET,220,0,NEW
1749282470097676555,3949,INST064,SELL,LIMIT,430,491.58,NEW
1749282470097683787,3950,INST039,SELL,MARKET,245,0,NEW
1749282470097685642,3951,INST135,SELL,LIMIT,645,370.48,NEW
1749282470097688810,3952,INST138,SELL,LIMIT,340,157.09,NEW
1749282470097694747,3953,INST040,SELL,MARKET,700,0,NEW
1749282470097700103,3954,INST188,SELL,LIMIT,475,226.01,NEW
1749282470097706825,3955,INST002,SELL,MARKET,790,0,NEW
1749282470097710604,1325,INST059,SELL,LIMIT,975,498.88,MODIFY
1749282470097715224,939,INST072,SELL,LIMIT,35,0,CANCEL
1749282470097718819,3956,INST043,SELL,MARKET,735,0,NEW
1749282470097722338,3957,INST053,BUY,LIMIT,435,438.26,NEW
1749282470097727335,3958,INST147,BUY,LIMIT,505,69.47,NEW
1749282470097728417,2406,INST068,BUY,LIMIT,160,444.75,MODIFY
1749282470097729541,3959,INST078,SELL,LIMIT,345,276.40,NEW
1749282470097730383,3155,INST161,BUY,LIMIT,610,396.51,MODIFY
1749282470097736981,894,INST056,BUY,LIMIT,250,0,CANCEL
1749282470097740169,1966,INST096,BUY,MARKET,530,0,CANCEL
1749282470097742930,3960,INST052,BUY,MARKET,485,0,NEW
1749282470097743104,3961,INST045,SELL,LIMIT,660,154.80,NEW
1749282470097749877,3962,INST052,SELL,MARKET,755,0,NEW
1749282470097755111,3963,INST022,BUY,MARKET,655,0,NEW
1749282470097759140,3964,INST034,BUY,MARKET,555,0,NEW
1749282470097764234,1652,INST184,BUY,LIMIT,95,200.19,MODIFY
1749282470097768069,3965,INST075,BUY,MARKET,945,0,NEW
1749282470097769670,3966,INST069,BUY,LIMIT,535,108.45,NEW
1749282470097770462,3967,INST038,SELL,MARKET,795,0,NEW
1749282470097779556,3968,INST044,BUY,MARKET,395,0,NEW
1749282470097785021,3969,INST146,SELL,LIMIT,185,352.20,NEW
1749282470097792605,1446,INST048,BUY,LIMIT,210,0,CANCEL
1749282470097798638,3970,INST152,BUY,MARKET,725,0,NEW
1749282470097807452,3971,INST025,SELL,MARKET,870,0,NEW
1749282470097810246,3972,INST057,BUY,MARKET,945,0,NEW
1749282470097819923,3973,INST117,SELL,MARKET,455,0,NEW
1749282470097822278,3974,INST183,SELL,MARKET,255,0,NEW
1749282470097826746,3682,INST102,SELL,MARKET,190,0,CANCEL
1749282470097836053,3975,INST002,BUY,MARKET,985,0,NEW
1749282470097840688,3976,INST177,SELL,MARKET,170,0,NEW
1749282470097845712,3594,INST055,SELL,MARKET,990,0,CANCEL
1749282470097847017,2931,INST184,SELL,MARKET,435,0,CANCEL
1749282470097856590,3977,INST057,BUY,MARKET,710,0,NEW
1749282470097862083,3978,INST184,BUY,MARKET,55,0,NEW
1749282470097866049,3979,INST076,SELL,LIMIT,60,250.01,NEW
1749282470097872614,3980,INST140,BUY,LIMIT,320,404.95,NEW
1749282470097880883,3843,INST062,SELL,LIMIT,945,115.94,MODIFY
1749282470097884656,2788,INST140,SELL,MARKET,860,0,CANCEL
1749282470097889950,2676,INST150,BUY,LIMIT,325,396.17,MODIFY
1749282470097895560,3981,INST131,SELL,MARKET,705,0,NEW
1749282470097902999,3982,INST158,SELL,MARKET,170,0,NEW
1749282470097909657,3983,INST140,BUY,MARKET,220,0,NEW
1749282470097918037,1039,INST155,SELL,LIMIT,480,91.37,MODIFY
1749282470097922818,3984,INST188,BUY,LIMIT,485,469.55,NEW
1749282470097929989,3985,INST018,SELL,LIMIT,665,338.57,NEW
1749282470097931364,3986,INST189,SELL,MARKET,70,0,NEW
1749282470097936657,3987,INST041,SELL,MARKET,805,0,NEW
1749282470097940131,3988,INST191,BUY,LIMIT,275,460.65,NEW
1749282470097942472,3989,INST115,SELL,MARKET,240,0,NEW
1749282470097943356,323,INST132,BUY,LIMIT,510,0,CANCEL
1749282470097948369,3990,INST153,SELL,MARKET,675,0,NEW
1749282470097955515,3991,INST082,SELL,MARKET,755,0,NEW
